race_date,place_code,race_no,tyaku,car_no,player_code,player_name,age,prefecture,sotugyouki,kyuhan,tyakusa,agari,kimarite,bh,in_line_jyuni,kojin_state,tyaku_note,tenki,husoku
2026-03-26,81,8,2,2,013196,竹田 和幸,49,岐 阜,78,A1,1/2車身,11.5,マーク,,,,,晴,0.0
2026-03-26,81,8,3,4,013970,三好 陽一,44,愛 媛,88,A2,3/4車身,11.5,,,,,,晴,0.0
2026-03-26,81,8,4,6,013294,木村 勉,50,徳 島,79,A2,3/4車身,11.5,,,,,,晴,0.0
2026-03-26,81,8,5,3,013667,田中 洋輔,46,宮 崎,84,A1,3/4車輪,11.1,,,,,,晴,0.0
2026-03-26,81,8,6,5,015567,北川 大成,25,熊 本,119,A2,2  車身,11.6,,,,,,晴,0.0
2026-03-26,81,8,7,7,015215,照屋 将貴,30,沖 縄,111,A2,4  車身,11.6,,,,,,晴,0.0
2026-03-26,81,9,1,2,015570,松本 憲斗,29,熊 本,119,A1,,12.0,逃げ,B,,,,晴,0.0
2026-03-26,81,9,2,1,013445,中村 良二,50,福 岡,81,A1,1  車身,11.9,マーク,,,,,晴,0.0
2026-03-26,81,9,3,6,013582,肥後 尚己,49,大 阪,83,A1,3  車身,11.7,,,,,,晴,0.0
2026-03-26,81,9,4,7,014952,多田 晃紀,32,岡 山,103,A1,3/4車輪,11.9,,H,,,,晴,0.0
2026-03-26,81,9,5,4,015377,蒋野 翔太,30,徳 島,115,A1,1/2車身,11.6,,,,,,晴,0.0
2026-03-26,81,9,6,3,014109,吉松 直人,45,高 知,90,A1,1/2車身,11.6,,,,,,晴,0.0
2026-03-26,81,9,7,5,012544,上田 学,54,愛 媛,69,A1,6  車身,12.2,,,,,,晴,0.0
2026-03-26,86,1,1,5,013155,四元 慎也,50,宮 崎,77,A2,,13.5,差し,,,,,晴,2.0
2026-03-26,86,1,2,1,013332,吉村 和之,48,岐 阜,80,A1,1/4車輪,13.7,差し,,,,,晴,2.0
2026-03-26,86,1,3,7,015813,山本 和虎,23,愛 知,125,A2,1/2車身,13.9,,HB,,,,晴,2.0
2026-03-26,86,1,4,4,013112,佐藤 明,50,静 岡,77,A2,3/4車身,13.4,,,,,,晴,2.0
2026-03-26,86,1,5,3,014120,永田 修一,45,熊 本,90,A2,6  車身,14.1,,,,,,晴,2.0
2026-03-26,86,1,6,2,014056,橋本 紀彰,45,茨 城,90,A2,大差,16.0,,,,,,晴,2.0
2026-03-26,86,1,7,6,014810,小川 辰徳,38,埼 玉,100,A2,1  車身,15.6,,,,,,晴,2.0
2026-03-26,86,2,1,1,014634,寺崎 祐樹,38,熊 本,97,A1,,13.2,差し,,,,,晴,2.5
2026-03-26,86,2,2,5,013119,松尾 淳,51,岐 阜,77,A2,1/4車輪,13.1,差し,,,,,晴,2.5
2026-03-26,86,2,3,3,013148,小野 俊之,49,大 分,77,A2,1/4車輪,13.1,,,,,,晴,2.5
2026-03-26,86,2,4,6,013893,片山 直人,44,福 岡,87,A2,3/4車輪,13.3,,HB,,,,晴,2.5
2026-03-26,86,2,5,4,013413,鶴岡 與之,48,千 葉,81,A2,1  車身,13.1,,,,,,晴,2.5
2026-03-26,86,2,6,2,015057,小林 史也,40,和歌山,107,A1,1/2車身,12.8,,,,,,晴,2.5
2026-03-26,86,2,7,7,014329,阿部 功,42,高 知,93,A2,2  車身,13.3,,,,,,晴,2.5
2026-03-26,86,3,1,5,014658,馬場 和広,35,埼 玉,98,A1,,11.9,捲り,,,,,晴,3.0
2026-03-26,86,3,2,4,013589,佐竹 和也,46,徳 島,83,A1,2  車身,12.0,マーク,,,,,晴,3.0
2026-03-26,86,3,3,2,013416,飯尾 主税,47,静 岡,81,A1,3/4車身,11.9,,,,,,晴,3.0
2026-03-26,86,3,4,7,013121,山田 晃久,50,石 川,77,A2,3/4車身,12.0,,,,,,晴,3.0
2026-03-26,86,3,5,3,015007,岸川 哲也,40,大 阪,105,A2,1/2車輪,12.2,,,,,,晴,3.0
2026-03-26,86,3,6,1,015726,龍野 琳太郎,25,岡 山,123,A1,3/4車輪,12.4,,HB,,,,晴,3.0
2026-03-26,86,3,7,6,015506,佐藤 啓斗,29,青 森,119,A2,1車身1/2,11.9,,,,,,晴,3.0
2026-03-26,86,4,1,3,015805,山下 祐輔,24,千 葉,125,A2,,12.1,捲り,,,,,晴,2.0
2026-03-26,86,4,2,4,014455,小野 裕次,37,千 葉,95,A1,1/2車輪,12.0,マーク,,,,,晴,2.0
2026-03-26,86,4,3,5,015532,石田 拓真,24,愛 知,119,A1,3/4車輪,12.0,,,,,,晴,2.0
2026-03-26,86,4,4,2,014478,内山 貴裕,37,京 都,95,A1,1  車身,11.9,,,,,,晴,2.0
2026-03-26,86,4,5,1,015754,成海 大聖,26,大 分,123,A1,3  車身,12.5,,HB,,,,晴,2.0
2026-03-26,86,4,6,7,014321,石坂 永伍,39,岡 山,93,A1,1  車身,12.4,,,,,,晴,2.0
2026-03-26,86,4,7,6,014575,鈴木 達也,40,福 島,97,A2,3  車身,12.6,,,,,,晴,2.0
2026-03-26,86,5,1,1,014009,大澤 雄大,44,埼 玉,89,S2,,12.4,差し,,,,,晴,2.5
2026-03-26,86,5,2,4,014051,早坂 秀悟,40,茨 城,90,S2,1  車輪,12.6,差し,,,,,晴,2.5
2026-03-26,86,5,3,2,015333,高橋 晋也,31,福 島,115,S1,1/2車輪,12.8,,HB,,,,晴,2.5
2026-03-26,86,5,4,3,013306,齋藤 登志信,53,宮 城,80,S2,1/2車輪,12.4,,,,,,晴,2.5
2026-03-26,86,5,5,5,014104,池田 憲昭,43,香 川,90,S2,3  車身,12.6,,,,,,晴,2.5
2026-03-26,86,6,1,1,015643,小川 将二郎,23,徳 島,121,S2,,11.4,捲り,,,,,晴,1.5
2026-03-26,86,6,2,2,014929,小酒 大勇,32,宮 崎,103,S2,3  車身,11.8,差し,,,,,晴,1.5
2026-03-26,86,6,3,5,015332,鈴木 涼介,28,福 島,115,S2,1/4車輪,11.9,,HB,,,,晴,1.5
2026-03-26,86,6,4,3,015118,木村 幸希,33,広 島,109,S2,1車身1/2,11.5,,,,,,晴,1.5
2026-03-26,86,6,5,4,013060,児玉 慎一郎,51,香 川,76,S2,1/2車身,11.8,,,,,,晴,1.5
2026-03-26,86,7,1,4,013420,土屋 裕二,50,静 岡,81,S2,,11.8,差し,,,,,晴,1.0
2026-03-26,86,7,2,1,014527,飯田 憲司,42,静 岡,96,S2,3/4車身,12.1,逃げ,HB,,,,晴,1.0
2026-03-26,86,7,3,3,015346,鈴木 薫,27,東 京,115,S2,1/2車輪,11.8,,,,,,晴,1.0
2026-03-26,86,7,4,5,014134,小野 大介,41,福 島,91,S2,タイヤ差,11.7,,,,,,晴,1.0
2026-03-26,86,7,5,2,014313,小谷 実,39,京 都,93,S2,1  車輪,11.8,,,,,,晴,1.0
2026-03-26,86,7,6,6,013483,宮越 孝治,47,富 山,82,S2,2  車身,11.6,,,,,,晴,1.0
2026-03-26,86,8,1,5,015096,大石 剣士,30,静 岡,109,S2,,12.5,逃げ,HB,,,,晴,2.0
2026-03-26,86,8,2,4,013115,望月 永悟,49,静 岡,77,S2,3/4車輪,12.5,マーク,,,,,晴,2.0
2026-03-26,86,8,3,2,013852,五十嵐 力,47,神奈川,87,S2,1/2車輪,12.4,,,,,,晴,2.0
2026-03-26,86,8,4,1,014565,中村 健志,40,熊 本,96,S2,1  車輪,12.2,,,,,,晴,2.0
2026-03-26,86,8,5,6,014664,志村 龍己,39,山 梨,98,S2,1/2車身,12.0,,,,,,晴,2.0
2026-03-26,86,8,6,7,014143,天田 裕輝,40,群 馬,91,S2,5  車身,12.6,,,,,,晴,2.0
2026-03-26,86,8,7,3,015340,幸田 望夢,26,栃 木,115,S2,大差,,,,,,,晴,2.0
2026-03-26,86,9,1,5,014398,藤田 勝也,37,和歌山,94,S2,,12.5,差し,,,,,晴,2.0
2026-03-26,86,9,2,3,015386,阪本 和也,30,長 崎,115,S2,1/2車輪,12.4,マーク,,,,,晴,2.0
2026-03-26,86,9,3,2,015058,中西 大,35,和歌山,107,S2,1/8車輪,12.6,,HB,,,,晴,2.0
2026-03-26,86,9,4,6,015389,宮崎 大空,26,熊 本,115,S2,1  車身,12.4,,,,,,晴,2.0
2026-03-26,86,9,5,7,014576,中田 雄喜,38,福 島,97,S2,1車身1/2,12.4,,,,,,晴,2.0
2026-03-26,86,9,6,4,015036,尾形 鉄馬,36,宮 城,107,S2,1  車輪,12.6,,,,,,晴,2.0
2026-03-26,86,9,7,1,015246,黒沢 征治,34,埼 玉,113,S1,2  車身,12.8,,,,,,晴,2.0
2026-03-26,86,10,1,5,013140,小倉 竜二,49,徳 島,77,S1,,12.7,差し,,,,,晴,3.0
2026-03-26,86,10,2,1,013886,大屋 健司,44,広 島,87,S2,1/2車身,12.6,マーク,,,,,晴,3.0
2026-03-26,86,10,3,6,012501,金子 真也,53,群 馬,69,S2,1  車輪,12.4,,,,,,晴,3.0
2026-03-26,86,10,4,7,013118,山内 卓也,49,愛 知,77,S2,1/2車身,12.6,,,,,,晴,3.0
2026-03-26,86,10,5,4,015476,緒方 将樹,27,熊 本,117,S2,3/4車身,13.0,,B,,,,晴,3.0
2026-03-26,86,10,6,2,014168,高橋 和也,39,愛 知,91,S2,1/2車身,12.8,,,,,,晴,3.0
2026-03-26,86,10,7,3,015630,原田 翔真,25,和歌山,121,S2,大差,14.5,,H,,,,晴,3.0
2026-03-26,86,11,1,4,015601,五十嵐 綾,25,福 島,121,A1,,12.1,捲り,,,,,晴,2.5
2026-03-26,86,11,2,6,015917,猿樂 楓樹,24,岡 山,127,A2,1  車輪,12.3,逃げ,HB,,,,晴,2.5
2026-03-26,86,11,3,5,015206,鶴 良生,31,福 岡,111,A1,1  車身,12.2,,,,,,晴,2.5
2026-03-26,86,11,4,2,012261,岡部 芳幸,55,福 島,66,A1,3/4車輪,12.2,,,,,,晴,2.5
2026-03-26,86,11,5,7,013394,飯嶋 則之,47,栃 木,81,A1,1  車輪,12.1,,,,,,晴,2.5
2026-03-26,86,11,6,1,013146,八谷 誠賢,50,福 岡,77,A1,3  車身,12.3,,,,,,晴,2.5
2026-03-26,86,11,7,3,013890,藤原 浩,46,高 知,87,A1,大差,,,,,,,晴,2.5
2026-03-26,86,12,1,3,015248,森田 優弥,27,埼 玉,113,S1,,11.5,捲り,B,,,,晴,2.0
2026-03-26,86,12,2,7,014152,宿口 陽一,41,埼 玉,91,S1,3/4車身,11.4,マーク,,,,,晴,2.0
2026-03-26,86,12,3,2,013162,佐藤 慎太郎,49,福 島,78,S1,3/4車身,11.4,,,,,,晴,2.0
2026-03-26,86,12,4,6,013945,福田 知也,43,神奈川,88,S1,1車身1/2,11.5,,,,,,晴,2.0
2026-03-26,86,12,5,4,015620,纐纈 洸翔,23,愛 知,121,S1,1車身1/2,11.5,,,,,,晴,2.0
2026-03-26,86,12,6,1,015656,甲斐 俊祐,27,大 分,121,S2,3/4車身,11.7,,,,,,晴,2.0
2026-03-26,86,12,7,5,015509,木村 佑来,24,宮 城,119,S2,大差,13.0,,H,,,,晴,2.0
2026-03-27,31,1,1,7,014216,田村 純一,39,福 島,92,A3,,10.0,捲り,,,,,晴,0.5
2026-03-27,31,1,2,1,012876,湯浅 弘光,53,千 葉,74,A3,3  車身,10.4,差し,,,,,晴,0.5
2026-03-27,31,1,3,6,014015,米倉 剛志,43,千 葉,89,A3,1/4車輪,10.5,,HB,,,,晴,0.5
2026-03-27,31,1,4,3,014213,岡田 哲夫,43,福 島,92,A3,1/2車身,10.1,,,,,,晴,0.5
2026-03-27,31,1,5,4,011803,植田 誠,58,静 岡,61,A3,微差,10.4,,,,,,晴,0.5
2026-03-27,31,1,6,5,014686,秋永 昂人,39,福 岡,98,A3,1  車身,10.0,,,,,,晴,0.5
2026-03-27,31,1,7,2,015290,真崎 章徳,30,佐 賀,113,A3,1/2車身,10.2,,,,,,晴,0.5
2026-03-27,31,2,1,5,015884,秋山 太洋,24,東 京,127,A3,,10.3,逃げ,HB,,,,晴,0.5
2026-03-27,31,2,2,1,015425,藤野 竜也,26,栃 木,117,A3,1  車輪,10.2,マーク,,,,,晴,0.5
2026-03-27,31,2,3,4,014218,邊見 斎,40,福 島,92,A3,1車身1/2,10.2,,,,,,晴,0.5
2026-03-27,31,2,4,7,014382,伊藤 翼,40,神奈川,94,A3,1/8車輪,10.0,,,,,,晴,0.5
2026-03-27,31,2,5,2,013253,柴田 功一郎,49,神奈川,79,A3,2  車身,10.1,,,,,,晴,0.5
2026-03-27,31,2,6,6,014555,水木 裕聡,43,高 知,96,A3,1  車身,10.0,,,,,,晴,0.5
2026-03-27,31,2,7,3,014407,森 佑樹,40,岡 山,94,A3,大差,12.2,,,,,,晴,0.5
2026-03-27,31,3,1,2,015164,菱沼 元樹,31,埼 玉,111,A3,,10.7,逃げ,HB,,,,晴,0.5
2026-03-27,31,3,2,7,011346,野崎 修一,63,栃 木,57,A3,タイヤ差,10.6,マーク,,,,,晴,0.5
2026-03-27,31,3,3,1,014128,嶋貫 高大,44,宮 城,91,A3,1/2車身,10.5,,,,,,晴,0.5
2026-03-27,31,3,4,5,012242,穴井 利久,55,福 岡,65,A3,1車身1/2,10.4,,,,,,晴,0.5
2026-03-27,31,3,5,6,015686,高橋 海月,24,青 森,123,A3,1/8車輪,10.7,,,,,,晴,0.5
2026-03-27,31,3,6,4,015209,中野 真吾,39,佐 賀,111,A3,1/2車輪,10.6,,,,,,晴,0.5
2026-03-27,31,3,7,3,014195,田中 孝法,44,福 岡,91,A3,1/2車身,10.5,,,,,,晴,0.5
2026-03-27,31,4,1,2,011990,茂木 和臣,56,埼 玉,63,A3,,10.3,差し,,,,,晴,0.5
2026-03-27,31,4,2,4,014992,楠野 史尭,37,埼 玉,105,A3,1/8車輪,10.4,逃げ,HB,,,,晴,0.5
2026-03-27,31,4,3,6,013244,小林 高志,52,東 京,79,A3,3/4車身,10.3,,,,,,晴,0.5
2026-03-27,31,4,4,5,013567,吉原 友彦,48,神奈川,83,A3,1/2車身,10.1,,,,,,晴,0.5
2026-03-27,31,4,5,3,013109,志村 正洋,51,神奈川,77,A3,3/4車身,10.1,,,,,,晴,0.5
2026-03-27,31,4,6,7,012307,尾崎 勝弘,57,徳 島,66,A3,1/8車輪,10.3,,,,,,晴,0.5
2026-03-27,31,4,7,1,014257,岡崎 克政,40,岡 山,92,A3,3  車身,10.6,,,,,,晴,0.5
2026-03-27,31,5,1,1,015936,下山 聖斗,24,鹿児島,127,A3,,10.5,逃げ,HB,,,,曇,0.5
2026-03-27,31,5,2,5,014563,興呂木 雄治,36,熊 本,96,A3,3/4車輪,10.4,マーク,,,,,曇,0.5
2026-03-27,31,5,3,7,014274,吉成 晃一,40,熊 本,92,A3,3/4車身,10.3,,,,,,曇,0.5
2026-03-27,31,5,4,4,014880,野見 泰要,43,岡 山,101,A3,2  車身,10.4,,,,,,曇,0.5
2026-03-27,31,5,5,2,013964,高田 大輔,47,徳 島,88,A3,1/4車輪,10.3,,,,,,曇,0.5
2026-03-27,31,5,6,3,013840,高瀬 卓,47,埼 玉,87,A3,3/4車身,10.4,,,,,,曇,0.5
2026-03-27,31,5,7,6,011847,赤松 誠一,58,高 知,61,A3,6  車身,10.9,,,,,,曇,0.5
2026-03-27,31,6,1,7,015756,熊谷 芽緯,22,岩 手,124,L1,,10.3,逃げ,B,,,,曇,0.5
2026-03-27,31,6,2,3,015678,小林 真矢香,25,石 川,122,L1,3  車身,10.3,マーク,,,,,曇,0.5
2026-03-27,31,6,3,1,015669,河内 桜雪,23,群 馬,122,L1,3  車身,10.6,,,,,,曇,0.5
2026-03-27,31,6,4,5,015774,金田 舞夏,23,福 岡,124,L1,1/4車輪,10.5,,,,,,曇,0.5
2026-03-27,31,6,5,4,015023,石井 貴子,36,千 葉,106,L1,3/4車身,10.6,,H,,,,曇,0.5
2026-03-27,31,6,6,2,015074,島田 優里,31,長 崎,108,L1,3/4車身,10.6,,,,,,曇,0.5
2026-03-27,31,6,7,6,015223,中西 叶美,29,愛 知,112,L1,2  車身,10.7,,,,,,曇,0.5
2026-03-27,31,7,1,5,015587,吉川 美穂,33,和歌山,120,L1,,10.7,逃げ,HB,,,,曇,0.5
2026-03-27,31,7,2,4,015773,枝光 美奈,28,福 岡,124,L1,3/4車身,10.7,マーク,,,,,曇,0.5
2026-03-27,31,7,3,2,015856,野寺 梓,25,静 岡,126,L1,2  車身,10.7,,,,,,曇,0.5
2026-03-27,31,7,4,6,015865,豊田 美香,30,徳 島,126,L1,1/2車身,10.9,,,,,,曇,0.5
2026-03-27,31,7,5,7,015851,片岡 美奈,27,栃 木,126,L1,1/2車身,10.9,,,,,,曇,0.5
2026-03-27,31,7,6,1,015586,太田 瑛美,25,三 重,120,L1,1/2車輪,11.0,,,,,,曇,0.5
2026-03-27,31,7,7,3,015940,千葉 捺美,31,群 馬,128,L1,1/2車身,10.9,,,,,,曇,0.5
2026-03-27,56,1,1,4,015776,高本 美穂,23,熊 本,124,L1,,12.7,捲り,,,,,晴,0.9
2026-03-27,56,1,2,3,015951,今西 瑠花,23,大 阪,128,L1,3/4車輪,12.9,逃げ,HB,,,,晴,0.9
2026-03-27,56,1,3,1,015150,宮地 寧々,30,岐 阜,110,L1,3/4車身,12.7,,,,,,晴,0.9
2026-03-27,56,1,4,2,015674,野寺 楓,27,静 岡,122,L1,1/8車輪,12.6,,,,,,晴,0.9
2026-03-27,56,1,5,7,015767,木下 宙,23,大 阪,124,L1,1/8車輪,12.9,,,,,,晴,0.9
2026-03-27,56,1,6,6,014925,大和 久保美,34,青 森,102,L1,1  車身,12.8,,,,,,晴,0.9
2026-03-27,56,1,7,5,015759,星野 しほ,26,東 京,124,L1,1/2車輪,12.4,,,,,,晴,0.9
2026-03-27,56,2,1,3,013792,辰己 豊,47,奈 良,86,A2,,12.1,差し,,,,,晴,0.4
2026-03-27,56,2,2,4,012963,荻野 哲,51,神奈川,75,A2,1/2車輪,11.7,差し,,,,,晴,0.4
2026-03-27,56,2,3,7,015110,小出 慎也,34,和歌山,109,A2,3/4車身,12.4,,HB,,,,晴,0.4
2026-03-27,56,2,4,5,014464,中西 司,44,神奈川,95,A2,微差,11.9,,,,,,晴,0.4
2026-03-27,56,2,5,2,014980,田原 宥明,35,北海道,105,A1,1/8車輪,12.0,,,,,,晴,0.4
2026-03-27,56,2,6,6,014171,深見 仁哉,43,愛 知,91,A2,3/4車身,11.9,,,,,,晴,0.4
2026-03-27,56,2,7,1,014153,伊藤 太一,43,山 梨,91,A2,1  車身,11.8,,,,,,晴,0.4
2026-03-27,56,3,1,2,014400,志水 祐彦,41,大 阪,94,A1,,11.7,差し,,,,,晴,0.1
2026-03-27,56,3,2,1,015001,堀 兼壽,31,岐 阜,105,A1,1/8車輪,11.8,捲り,,,,,晴,0.1
2026-03-27,56,3,3,7,014755,奥出 健士郎,37,福 井,99,A2,2  車身,11.8,,,,,,晴,0.1
2026-03-27,56,3,4,3,014070,秋葉 大輔,43,東 京,90,A2,4  車身,12.3,,,,,,晴,0.1
2026-03-27,56,3,5,4,013417,梅原 大治,49,静 岡,81,A2,1  車身,12.3,,,,,,晴,0.1
2026-03-27,56,3,6,6,012960,水書 義弘,52,千 葉,75,A1,微差,12.1,,,,,,晴,0.1
2026-03-27,56,3,7,5,015247,小玉 勇一,31,埼 玉,113,A1,1車身1/2,12.7,,HB,,,,晴,0.1
2026-03-27,56,4,1,5,012891,朝日 勇,51,愛 知,74,A2,,11.8,差し,,,,,晴,0.1
2026-03-27,56,4,2,2,013571,小林 信晴,47,愛 知,83,A1,1/8車輪,12.0,捲り,B,,,,晴,0.1
2026-03-27,56,4,3,4,014859,小林 申太,42,茨 城,101,A1,3/4車身,11.9,,H,,,,晴,0.1
2026-03-27,56,4,4,1,013538,小林 圭介,49,茨 城,83,A1,1  車身,11.9,,,,,,晴,0.1
2026-03-27,56,4,5,3,014161,藤田 大輔,41,千 葉,91,A1,3/4車身,11.9,,,,,,晴,0.1
2026-03-27,56,4,6,6,015084,菅田 謙仁,33,宮 城,109,A2,1  車輪,12.0,,,,,,晴,0.1
2026-03-27,56,4,7,7,013979,竹内 優也,45,北海道,89,A2,2  車身,12.1,,,,,,晴,0.1
2026-03-27,56,5,1,5,014459,根藤 浩二,39,千 葉,95,A2,,12.5,差し,,,,,晴,0.1
2026-03-27,56,5,2,1,014310,三谷 政史,43,奈 良,93,A1,1/2車輪,12.7,差し,,,,,晴,0.1
2026-03-27,56,5,3,2,013188,山田 幸司,54,神奈川,78,A1,3/4車身,12.4,,,,,,晴,0.1
2026-03-27,56,5,4,6,014477,白上 翔,37,滋 賀,95,A1,1  車輪,12.8,,,,,,晴,0.1
2026-03-27,56,5,5,3,015820,岩元 叶馬,23,富 山,125,A2,3/4車輪,13.0,,HB,,,,晴,0.1
2026-03-27,56,5,6,4,014157,原田 泰志,39,新 潟,91,A1,3/4車身,12.3,,,,,,晴,0.1
2026-03-27,56,5,7,7,015163,戸塚 涼介,32,埼 玉,111,A2,大差,13.4,,,,,,晴,0.1
2026-03-27,56,6,1,1,015070,尾崎 睦,40,神奈川,108,L1,,12.5,差し,,,,,晴,0.1
2026-03-27,56,6,2,3,015406,吉岡 詩織,31,広 島,116,L1,3/4車輪,12.7,捲り,,,,,晴,0.1
2026-03-27,56,6,3,2,015672,松本 詩乃,27,東 京,122,L1,1/2車輪,12.4,,,,,,晴,0.1
2026-03-27,56,6,4,5,015149,中野 咲,29,愛 知,110,L1,2  車身,12.4,,,,,,晴,0.1
2026-03-27,56,6,5,6,015410,村田 奈穂,34,熊 本,116,L1,1/2車身,12.3,,,,,,晴,0.1
2026-03-27,56,6,6,4,015584,西脇 美唯奈,24,愛 知,120,L1,1  車身,13.1,,HB,,,,晴,0.1
2026-03-27,56,6,7,7,015954,北津留 千羽,20,福 岡,128,L1,2  車身,12.7,,,,,,晴,0.1
2026-03-27,56,7,1,2,015527,北井 佑季,36,神奈川,119,A1,,12.0,逃げ,HB,,,,晴,0.1
2026-03-27,56,7,2,1,014248,吉川 起也,42,富 山,92,A1,7  車身,11.6,差し,,,,,晴,0.1
2026-03-27,56,7,3,4,014672,吉田 茂生,35,岐 阜,98,A1,1  車身,11.9,,,,,,晴,0.1
2026-03-27,56,7,4,3,015366,張野 幸聖,26,和歌山,115,A1,3  車身,11.8,,,,,,晴,0.1
2026-03-27,56,7,5,7,014805,吉田 元輝,39,茨 城,100,A2,1/8車輪,11.9,,,,,,晴,0.1
2026-03-27,56,7,6,5,014132,三澤 康人,41,宮 城,91,A1,1車身1/2,12.1,,,,,,晴,0.1
2026-03-27,56,7,7,6,015114,谷口 友真,36,大 阪,109,A1,3/4車身,11.9,,,,,,晴,0.1
2026-03-27,83,1,1,7,014206,金野 俊秋,42,千 葉,92,A2,,11.8,逃げ,HB,,,,晴,0.5
2026-03-27,83,1,2,2,014083,成清 謙二郎,42,千 葉,90,A2,3/4車輪,11.8,マーク,,,,,晴,0.5
2026-03-27,83,1,3,5,015483,谷元 奎心,25,山 口,117,A1,1/2車身,11.7,,,,,,晴,0.5
2026-03-27,83,1,4,4,015650,田代 匠,25,福 岡,121,A2,3/4車輪,11.8,,,,,,晴,0.5
2026-03-27,83,1,5,3,013888,細川 貴史,45,広 島,87,A2,1/4車輪,11.7,,,,,,晴,0.5
2026-03-27,83,1,6,1,015212,山口 龍也,31,長 崎,111,A1,3/4車輪,11.5,,,,,,晴,0.5
2026-03-27,83,1,7,6,012920,山崎 岳志,52,佐 賀,74,A2,1/2車身,11.7,,,,,,晴,0.5
2026-03-27,83,2,1,3,015811,水谷 亮太,29,愛 知,125,A2,,11.8,捲り,,,,,晴,1.0
2026-03-27,83,2,2,6,013333,小西 誠也,49,三 重,80,A2,3/4車身,11.8,マーク,,,,,晴,1.0
2026-03-27,83,2,3,2,015785,福田 健太,25,宮 城,125,A2,1/8車輪,12.1,,HB,,,,晴,1.0
2026-03-27,83,2,4,1,013058,富 弥昭,54,山 口,76,A1,1/8車輪,11.5,,,,,,晴,1.0
2026-03-27,83,2,5,7,013980,森田 康嗣,44,北海道,89,A1,1  車身,12.0,,,,,,晴,1.0
2026-03-27,83,2,6,4,013838,山田 武,48,群 馬,87,A2,1/2車身,11.9,,,,,,晴,1.0
2026-03-27,83,2,7,5,015734,岡崎 陸登,28,愛 媛,123,A1,1/2車身,11.9,,,,,,晴,1.0
2026-03-27,83,3,1,4,015839,船山 真生,22,愛 媛,125,A2,,12.0,逃げ,HB,,,,晴,1.0
2026-03-27,83,3,2,2,014620,二條 祐也,40,徳 島,97,A1,1/4車輪,12.0,マーク,,,,,晴,1.0
2026-03-27,83,3,3,3,013976,明田 春喜,45,北海道,89,A2,3/4車身,11.9,,,,,,晴,1.0
2026-03-27,83,3,4,1,013645,川木 敬大,47,兵 庫,84,A1,3/4車輪,11.8,,,,,,晴,1.0
2026-03-27,83,3,5,6,013298,井手 健,52,長 崎,79,A2,1  車身,11.8,,,,,,晴,1.0
2026-03-27,83,3,6,7,015803,西村 剛,26,新 潟,125,A2,1  車身,12.0,,,,,,晴,1.0
2026-03-27,83,3,7,5,015447,小浦 凪,26,岐 阜,117,A1,3/4車身,12.2,,,,,,晴,1.0
2026-03-27,83,4,1,4,015907,上杉 有弘,24,福 井,127,A2,,11.9,逃げ,B,,,,晴,1.0
2026-03-27,83,4,2,5,015339,土田 武志,26,茨 城,115,A1,1  車身,11.8,マーク,,,,,晴,1.0
2026-03-27,83,4,3,2,012924,太田黒 大心,51,熊 本,74,A1,1/2車身,11.7,,,,,,晴,1.0
2026-03-27,83,4,4,3,014193,玉手 翔,42,兵 庫,91,A2,2  車身,11.9,,,,,,晴,1.0
2026-03-27,83,4,5,1,012417,須藤 直道,54,群 馬,68,A1,1  車身,11.9,,,,,,晴,1.0
2026-03-27,83,4,6,7,015642,眞砂 英作,30,香 川,121,A2,3/4車輪,12.0,,,,,,晴,1.0
2026-03-27,83,4,7,6,015155,三浦 大輝,28,宮 城,111,A2,5  車身,11.9,,H,,,,晴,1.0
2026-03-27,83,5,1,3,014145,篠原 忍,43,愛 知,91,A1,,11.6,差し,,,,,晴,1.0
2026-03-27,83,5,2,7,014528,落合 達彦,39,静 岡,96,A1,1/2車輪,12.0,差し,,,,,晴,1.0
2026-03-27,83,5,3,4,014729,高橋 昇平,36,埼 玉,99,A1,3/4車輪,11.8,,,,,,晴,1.0
2026-03-27,83,5,4,1,015529,塚本 瑠羽,28,神奈川,119,A1,1  車輪,12.2,,HB,,,,晴,1.0
2026-03-27,83,5,5,6,014428,鹿内 翔,40,青 森,95,A1,1/2車輪,11.4,,,,,,晴,1.0
2026-03-27,83,5,6,2,015740,櫻木 雄太,25,福 岡,123,A1,1/2車身,11.6,,,,,,晴,1.0
2026-03-27,83,5,7,5,015113,酒井 拳蔵,30,大 阪,109,A1,1  車身,12.0,,,,,,晴,1.0
2026-03-27,83,6,1,6,015866,高木 萌那,21,福 岡,126,L1,,12.0,捲り,B,,,,晴,0.5
2026-03-27,83,6,2,3,015770,東 美月,24,兵 庫,124,L1,大差,12.7,差し,,,,,晴,0.5
2026-03-27,83,6,3,2,015761,吉村 美有紀,23,愛 媛,124,L1,3/4車身,12.6,,,,,,晴,0.5
2026-03-27,83,6,4,5,015216,加藤 恵,40,青 森,112,L1,1車身1/2,13.1,,H,,,,晴,0.5
2026-03-27,83,6,5,4,015321,比嘉 真梨代,37,沖 縄,114,L1,1車身1/2,12.9,,,,,,晴,0.5
2026-03-27,83,6,6,1,014897,岡村 育子,49,埼 玉,102,L1,大差,14.0,,,,,,晴,0.5
2026-03-27,83,7,1,7,015080,児玉 碧衣,30,福 岡,108,L1,,12.4,捲り,B,,,,晴,0.5
