race_date,place_code,race_no,bet_type,bet_name,kumi_ban,payout,popularity
2026-04-23,83,1,W,ワイド,1=3,150,1
2026-04-23,83,1,W,ワイド,1=6,210,3
2026-04-23,83,1,W,ワイド,3=6,260,5
2026-04-23,83,2,SH2,二車複,1=2,140,1
2026-04-23,83,2,ST2,二車単,2-1,360,2
2026-04-23,83,2,RH3,三連複,1=2=4,390,2
2026-04-23,83,2,RT3,三連単,2-1-4,1380,4
2026-04-23,83,2,W,ワイド,1=2,130,1
2026-04-23,83,2,W,ワイド,2=4,410,8
2026-04-23,83,2,W,ワイド,1=4,350,6
2026-04-23,83,3,SH2,二車複,1=6,2790,5
2026-04-23,83,3,ST2,二車単,1-6,3450,9
2026-04-23,83,3,RH3,三連複,1=3=6,5930,11
2026-04-23,83,3,RT3,三連単,1-6-3,16650,28
2026-04-23,83,3,W,ワイド,1=6,880,9
2026-04-23,83,3,W,ワイド,1=3,150,2
2026-04-23,83,3,W,ワイド,3=6,2490,13
2026-04-23,83,4,SH2,二車複,1=3,780,2
2026-04-23,83,4,ST2,二車単,3-1,2010,7
2026-04-23,83,4,RH3,三連複,1=2=3,570,2
2026-04-23,83,4,RT3,三連単,3-1-2,6310,21
2026-04-23,83,4,W,ワイド,1=3,210,2
2026-04-23,83,4,W,ワイド,2=3,470,10
2026-04-23,83,4,W,ワイド,1=2,110,1
2026-04-23,83,5,SH2,二車複,1=4,640,2
2026-04-23,83,5,ST2,二車単,1-4,1050,3
2026-04-23,83,5,RH3,三連複,1=2=4,590,2
2026-04-23,83,5,RT3,三連単,1-4-2,3970,9
2026-04-23,83,5,W,ワイド,1=4,190,3
2026-04-23,83,5,W,ワイド,1=2,130,1
2026-04-23,83,5,W,ワイド,2=4,460,8
2026-04-23,83,6,SH2,二車複,2=3,1380,5
2026-04-23,83,6,ST2,二車単,3-2,3480,8
2026-04-23,83,6,RH3,三連複,1=2=3,390,2
2026-04-23,83,6,RT3,三連単,3-2-1,7900,22
2026-04-23,83,6,W,ワイド,2=3,390,8
2026-04-23,83,6,W,ワイド,1=3,190,2
2026-04-23,83,6,W,ワイド,1=2,120,1
2026-04-23,83,7,SH2,二車複,1=5,890,4
2026-04-23,83,7,ST2,二車単,1-5,1120,5
2026-04-23,83,7,RH3,三連複,1=5=7,3460,10
2026-04-23,83,7,RT3,三連単,1-5-7,6800,18
2026-04-23,83,7,W,ワイド,1=5,460,6
2026-04-23,83,7,W,ワイド,1=7,1410,12
2026-04-23,83,7,W,ワイド,5=7,1870,14
2026-04-24,21,1,SH2,二車複,4=6,510,2
2026-04-24,21,1,ST2,二車単,6-4,890,3
2026-04-24,21,1,RH3,三連複,3=4=6,1570,7
2026-04-24,21,1,RT3,三連単,6-4-3,4710,14
2026-04-24,21,1,W,ワイド,4=6,330,4
2026-04-24,21,1,W,ワイド,3=6,710,13
2026-04-24,21,1,W,ワイド,3=4,620,9
2026-04-24,21,2,SH2,二車複,3=6,420,2
2026-04-24,21,2,ST2,二車単,3-6,630,2
2026-04-24,21,2,RH3,三連複,3=4=6,370,1
2026-04-24,21,2,RT3,三連単,3-6-4,1340,2
2026-04-24,21,2,W,ワイド,3=6,170,1
2026-04-24,21,2,W,ワイド,3=4,210,3
2026-04-24,21,2,W,ワイド,4=6,410,7
2026-04-24,21,3,SH2,二車複,5=6,15610,20
2026-04-24,21,3,ST2,二車単,5-6,22670,35
2026-04-24,21,3,RH3,三連複,4=5=6,15650,25
2026-04-24,21,3,RT3,三連単,5-6-4,181260,173
2026-04-24,21,3,W,ワイド,5=6,2560,16
2026-04-24,21,3,W,ワイド,4=5,1080,12
2026-04-24,21,3,W,ワイド,4=6,860,9
2026-04-24,21,4,SH2,二車複,1=2,590,3
2026-04-24,21,4,ST2,二車単,2-1,1140,4
2026-04-24,21,4,RH3,三連複,1=2=5,4530,17
2026-04-24,21,4,RT3,三連単,2-1-5,12440,40
2026-04-24,21,4,W,ワイド,1=2,250,2
2026-04-24,21,4,W,ワイド,2=5,780,10
2026-04-24,21,4,W,ワイド,1=5,1180,15
2026-04-24,21,5,SH2,二車複,2=4,1000,5
2026-04-24,21,5,ST2,二車単,4-2,2450,11
2026-04-24,21,5,RH3,三連複,2=3=4,1040,4
2026-04-24,21,5,RT3,三連単,4-2-3,7250,20
2026-04-24,21,5,W,ワイド,2=4,290,4
2026-04-24,21,5,W,ワイド,3=4,900,14
2026-04-24,21,5,W,ワイド,2=3,150,1
2026-04-24,21,6,SH2,二車複,1=4,280,2
2026-04-24,21,6,ST2,二車単,1-4,350,1
2026-04-24,21,6,RH3,三連複,1=2=4,1520,5
2026-04-24,21,6,RT3,三連単,1-4-2,3400,7
2026-04-24,21,6,W,ワイド,1=4,200,2
2026-04-24,21,6,W,ワイド,1=2,360,4
2026-04-24,21,6,W,ワイド,2=4,380,5
2026-04-24,21,7,SH2,二車複,1=2,250,1
2026-04-24,21,7,ST2,二車単,2-1,1020,4
2026-04-24,21,7,RH3,三連複,1=2=6,560,2
2026-04-24,21,7,RT3,三連単,2-1-6,4390,14
2026-04-24,21,7,W,ワイド,1=2,150,1
2026-04-24,21,7,W,ワイド,2=6,280,6
2026-04-24,21,7,W,ワイド,1=6,240,3
2026-04-24,35,1,SH2,二車複,3=5,1890,4
2026-04-24,35,1,ST2,二車単,5-3,2620,7
2026-04-24,35,1,RH3,三連複,1=3=5,220,1
2026-04-24,35,1,RT3,三連単,5-3-1,6670,17
2026-04-24,35,1,W,ワイド,3=5,220,4
2026-04-24,35,1,W,ワイド,1=5,140,2
2026-04-24,35,1,W,ワイド,1=3,100,1
2026-04-24,35,2,SH2,二車複,2=7,340,1
2026-04-24,35,2,ST2,二車単,2-7,290,1
2026-04-24,35,2,RH3,三連複,1=2=7,1760,7
2026-04-24,35,2,RT3,三連単,2-7-1,3310,5
2026-04-24,35,2,W,ワイド,2=7,190,2
2026-04-24,35,2,W,ワイド,1=2,600,7
2026-04-24,35,2,W,ワイド,1=7,970,11
2026-04-24,35,3,SH2,二車複,1=5,2000,4
2026-04-24,35,3,ST2,二車単,1-5,2320,6
2026-04-24,35,3,RH3,三連複,1=2=5,2250,5
2026-04-24,35,3,RT3,三連単,1-5-2,13530,23
2026-04-24,35,3,W,ワイド,1=5,550,8
2026-04-24,35,3,W,ワイド,1=2,100,1
2026-04-24,35,3,W,ワイド,2=5,1020,11
2026-04-24,35,4,SH2,二車複,4=7,450,2
2026-04-24,35,4,ST2,二車単,7-4,470,2
2026-04-24,35,4,RH3,三連複,4=5=7,5360,11
2026-04-24,35,4,RT3,三連単,7-4-5,8400,19
2026-04-24,35,4,W,ワイド,4=7,300,2
2026-04-24,35,4,W,ワイド,5=7,370,6
2026-04-24,35,4,W,ワイド,4=5,2250,18
2026-04-24,35,5,SH2,二車複,1=3,920,4
2026-04-24,35,5,ST2,二車単,1-3,1050,3
2026-04-24,35,5,RH3,三連複,1=3=4,1550,6
2026-04-24,35,5,RT3,三連単,1-3-4,3780,12
2026-04-24,35,5,W,ワイド,1=3,730,6
2026-04-24,35,5,W,ワイド,1=4,180,2
2026-04-24,35,5,W,ワイド,3=4,1750,10
2026-04-24,35,6,SH2,二車複,3=5,170,1
2026-04-24,35,6,ST2,二車単,3-5,160,1
2026-04-24,35,6,RH3,三連複,2=3=5,240,1
2026-04-24,35,6,RT3,三連単,3-5-2,430,1
2026-04-24,35,6,W,ワイド,3=5,100,1
2026-04-24,35,6,W,ワイド,2=3,160,3
2026-04-24,35,6,W,ワイド,2=5,220,5
2026-04-24,35,7,SH2,二車複,2=3,710,4
2026-04-24,35,7,ST2,二車単,2-3,1260,6
2026-04-24,35,7,RH3,三連複,1=2=3,1100,6
2026-04-24,35,7,RT3,三連単,2-3-1,4470,20
2026-04-24,35,7,W,ワイド,2=3,200,1
2026-04-24,35,7,W,ワイド,1=2,350,8
2026-04-24,35,7,W,ワイド,1=3,400,10
2026-04-24,35,8,SH2,二車複,2=7,1300,4
2026-04-24,35,8,ST2,二車単,2-7,1640,4
2026-04-24,35,8,RH3,三連複,2=5=7,6420,15
2026-04-24,35,8,RT3,三連単,2-7-5,21420,46
2026-04-24,35,8,W,ワイド,2=7,190,2
2026-04-24,35,8,W,ワイド,2=5,490,6
2026-04-24,35,8,W,ワイド,5=7,1260,13
2026-04-24,35,9,SH2,二車複,2=5,4680,9
2026-04-24,35,9,ST2,二車単,2-5,8380,19
2026-04-24,35,9,RH3,三連複,1=2=5,1920,8
2026-04-24,35,9,RT3,三連単,2-5-1,28130,70
2026-04-24,35,9,W,ワイド,2=5,430,7
2026-04-24,35,9,W,ワイド,1=2,460,8
2026-04-24,35,9,W,ワイド,1=5,320,4
2026-04-24,35,10,SH2,二車複,6=7,740,2
2026-04-24,35,10,ST2,二車単,6-7,1120,3
2026-04-24,35,10,RH3,三連複,2=6=7,640,3
2026-04-24,35,10,RT3,三連単,6-7-2,2570,7
2026-04-24,35,10,W,ワイド,6=7,220,2
2026-04-24,35,10,W,ワイド,2=6,350,6
2026-04-24,35,10,W,ワイド,2=7,380,7
2026-04-24,35,11,SH2,二車複,2=5,1080,4
2026-04-24,35,11,ST2,二車単,2-5,3260,7
2026-04-24,35,11,RH3,三連複,2=5=7,3900,9
2026-04-24,35,11,RT3,三連単,2-5-7,17210,39
2026-04-24,35,11,W,ワイド,2=5,340,4
2026-04-24,35,11,W,ワイド,2=7,1870,11
2026-04-24,35,11,W,ワイド,5=7,760,8
2026-04-24,42,1,WH2,枠複,1=2,3290,13
2026-04-24,42,1,WT2,枠単,1-2,3550,15
2026-04-24,42,1,SH2,二車複,1=2,2340,9
2026-04-24,42,1,ST2,二車単,1-2,4680,20
2026-04-24,42,1,RH3,三連複,1=2=4,3900,16
2026-04-24,42,1,RT3,三連単,1-2-4,19920,80
2026-04-24,42,1,W,ワイド,1=2,850,14
2026-04-24,42,1,W,ワイド,1=4,300,2
2026-04-24,42,1,W,ワイド,2=4,1610,19
2026-04-24,42,2,WH2,枠複,1=5,670,3
2026-04-24,42,2,WT2,枠単,5-1,1740,6
2026-04-24,42,2,SH2,二車複,1=5,660,4
2026-04-24,42,2,ST2,二車単,5-1,1530,6
2026-04-24,42,2,RH3,三連複,1=4=5,1190,4
2026-04-24,42,2,RT3,三連単,5-1-4,4740,12
2026-04-24,42,2,W,ワイド,1=5,320,4
2026-04-24,42,2,W,ワイド,4=5,750,12
2026-04-24,42,2,W,ワイド,1=4,680,10
2026-04-24,42,3,WH2,枠複,5=6,490,2
2026-04-24,42,3,WT2,枠単,5-6,670,2
2026-04-24,42,3,SH2,二車複,5=7,470,2
2026-04-24,42,3,ST2,二車単,5-7,820,3
2026-04-24,42,3,RH3,三連複,3=5=7,4450,14
2026-04-24,42,3,RT3,三連単,5-7-3,11500,33
2026-04-24,42,3,W,ワイド,5=7,220,2
2026-04-24,42,3,W,ワイド,3=5,860,12
2026-04-24,42,3,W,ワイド,3=7,1130,15
2026-04-24,42,4,WH2,枠複,3=4,5990,15
2026-04-24,42,4,WT2,枠単,4-3,10410,27
2026-04-24,42,4,SH2,二車複,3=4,3960,11
2026-04-24,42,4,ST2,二車単,4-3,7460,21
2026-04-24,42,4,RH3,三連複,1=3=4,1010,5
2026-04-24,42,4,RT3,三連単,4-3-1,13920,41
2026-04-24,42,4,W,ワイド,3=4,720,11
2026-04-24,42,4,W,ワイド,1=4,130,1
2026-04-24,42,4,W,ワイド,1=3,470,8
2026-04-24,42,5,WH2,枠複,4=5,1300,6
2026-04-24,42,5,WT2,枠単,5-4,3110,13
2026-04-24,42,5,SH2,二車複,5=7,1900,7
2026-04-24,42,5,ST2,二車単,7-5,6370,23
2026-04-24,42,5,RH3,三連複,1=5=7,1070,3
2026-04-24,42,5,RT3,三連単,7-5-1,13030,43
2026-04-24,42,5,W,ワイド,5=7,610,9
2026-04-24,42,5,W,ワイド,1=7,540,6
2026-04-24,42,5,W,ワイド,1=5,230,2
2026-04-24,42,6,WH2,枠複,1=4,600,3
2026-04-24,42,6,WT2,枠単,4-1,1360,5
2026-04-24,42,6,SH2,二車複,1=5,480,1
2026-04-24,42,6,ST2,二車単,5-1,1400,6
2026-04-24,42,6,RH3,三連複,1=4=5,3990,19
2026-04-24,42,6,RT3,三連単,5-1-4,14580,59
2026-04-24,42,6,W,ワイド,1=5,260,1
2026-04-24,42,6,W,ワイド,4=5,1280,19
2026-04-24,42,6,W,ワイド,1=4,1250,18
2026-04-24,42,7,WH2,枠複,1=4,700,3
2026-04-24,42,7,WT2,枠単,1-4,1370,5
2026-04-24,42,7,SH2,二車複,1=5,1140,4
2026-04-24,42,7,ST2,二車単,1-5,1380,4
2026-04-24,42,7,RH3,三連複,1=5=9,1950,8
2026-04-24,42,7,RT3,三連単,1-5-9,5520,10
2026-04-24,42,7,W,ワイド,1=5,550,7
2026-04-24,42,7,W,ワイド,1=9,300,3
2026-04-24,42,7,W,ワイド,5=9,690,11
2026-04-24,42,8,WH2,枠複,1=6,210,1
2026-04-24,42,8,WT2,枠単,1-6,450,2
2026-04-24,42,8,SH2,二車複,1=9,230,1
2026-04-24,42,8,ST2,二車単,1-9,400,1
2026-04-24,42,8,RH3,三連複,1=2=9,1180,4
2026-04-24,42,8,RT3,三連単,1-9-2,3980,8
2026-04-24,42,8,W,ワイド,1=9,200,2
2026-04-24,42,8,W,ワイド,1=2,670,8
2026-04-24,42,8,W,ワイド,2=9,780,9
2026-04-24,42,9,WH2,枠複,1=6,810,4
2026-04-24,42,9,WT2,枠単,1-6,910,3
2026-04-24,42,9,SH2,二車複,1=9,740,4
2026-04-24,42,9,ST2,二車単,1-9,730,2
2026-04-24,42,9,RH3,三連複,1=2=9,960,2
2026-04-24,42,9,RT3,三連単,1-9-2,2180,4
2026-04-24,42,9,W,ワイド,1=9,200,2
2026-04-24,42,9,W,ワイド,1=2,220,3
2026-04-24,42,9,W,ワイド,2=9,630,10
2026-04-24,42,10,WH2,枠複,1=5,240,1
2026-04-24,42,10,WT2,枠単,1-5,510,2
2026-04-24,42,10,SH2,二車複,1=7,210,1
2026-04-24,42,10,ST2,二車単,1-7,510,2
2026-04-24,42,10,RH3,三連複,1=5=7,2210,8
2026-04-24,42,10,RT3,三連単,1-7-5,6950,21
2026-04-24,42,10,W,ワイド,1=7,140,1
2026-04-24,42,10,W,ワイド,1=5,890,15
2026-04-24,42,10,W,ワイド,5=7,800,13
2026-04-24,42,11,WH2,枠複,2=4,140,1
2026-04-24,42,11,WT2,枠単,4-2,200,1
2026-04-24,42,11,SH2,二車複,2=5,150,1
2026-04-24,42,11,ST2,二車単,5-2,200,1
2026-04-24,42,11,RH3,三連複,2=5=6,450,2
2026-04-24,42,11,RT3,三連単,5-2-6,600,1
2026-04-24,42,11,W,ワイド,2=5,130,1
2026-04-24,42,11,W,ワイド,5=6,410,4
2026-04-24,42,11,W,ワイド,2=6,460,6
2026-04-24,42,12,WH2,枠複,2=5,2530,8
2026-04-24,42,12,WT2,枠単,5-2,2320,6
2026-04-24,42,12,SH2,二車複,2=7,1580,3
2026-04-24,42,12,ST2,二車単,7-2,2510,4
2026-04-24,42,12,RH3,三連複,2=7=9,2180,7
2026-04-24,42,12,RT3,三連単,7-2-9,8870,22
2026-04-24,42,12,W,ワイド,2=7,690,7
2026-04-24,42,12,W,ワイド,7=9,620,6
2026-04-24,42,12,W,ワイド,2=9,1230,15
2026-04-24,55,1,SH2,二車複,1=7,2270,9
2026-04-24,55,1,ST2,二車単,7-1,1690,7
2026-04-24,55,1,RH3,三連複,1=4=7,1710,7
2026-04-24,55,1,RT3,三連単,7-1-4,9600,35
2026-04-24,55,1,W,ワイド,1=7,310,4
2026-04-24,55,1,W,ワイド,4=7,200,2
2026-04-24,55,1,W,ワイド,1=4,1210,15
2026-04-24,55,2,SH2,二車複,5=6,1660,6
2026-04-24,55,2,ST2,二車単,5-6,4110,9
2026-04-24,55,2,RH3,三連複,2=5=6,1470,5
2026-04-24,55,2,RT3,三連単,5-6-2,9510,28
2026-04-24,55,2,W,ワイド,5=6,470,8
2026-04-24,55,2,W,ワイド,2=5,180,1
2026-04-24,55,2,W,ワイド,2=6,830,12
2026-04-24,55,3,SH2,二車複,3=5,160,1
2026-04-24,55,3,ST2,二車単,3-5,330,1
2026-04-24,55,3,RH3,三連複,1=3=5,390,1
2026-04-24,55,3,RT3,三連単,3-5-1,1180,1
2026-04-24,55,3,W,ワイド,3=5,190,3
2026-04-24,55,3,W,ワイド,1=3,150,1
2026-04-24,55,3,W,ワイド,1=5,380,7
2026-04-24,55,4,SH2,二車複,3=4,5840,13
2026-04-24,55,4,ST2,二車単,4-3,11760,23
2026-04-24,55,4,RH3,三連複,3=4=5,2700,11
2026-04-24,55,4,RT3,三連単,4-3-5,34770,96
2026-04-24,55,4,W,ワイド,3=4,1260,15
2026-04-24,55,4,W,ワイド,4=5,510,8
2026-04-24,55,4,W,ワイド,3=5,590,10
2026-04-24,55,5,SH2,二車複,3=7,870,3
2026-04-24,55,5,ST2,二車単,3-7,3160,8
2026-04-24,55,5,RH3,三連複,2=3=7,1360,6
2026-04-24,55,5,RT3,三連単,3-7-2,13700,36
2026-04-24,55,5,W,ワイド,3=7,280,5
2026-04-24,55,5,W,ワイド,2=3,460,8
2026-04-24,55,5,W,ワイド,2=7,150,1
2026-04-24,55,6,SH2,二車複,1=5,490,2
2026-04-24,55,6,ST2,二車単,1-5,1070,3
2026-04-24,55,6,RH3,三連複,1=3=5,290,1
2026-04-24,55,6,RT3,三連単,1-5-3,4350,14
2026-04-24,55,6,W,ワイド,1=5,200,4
2026-04-24,55,6,W,ワイド,1=3,160,2
2026-04-24,55,6,W,ワイド,3=5,110,1
2026-04-24,55,7,SH2,二車複,1=5,150,1
2026-04-24,55,7,ST2,二車単,1-5,230,1
2026-04-24,55,7,RH3,三連複,1=4=5,660,2
2026-04-24,55,7,RT3,三連単,1-5-4,1270,3
2026-04-24,55,7,W,ワイド,1=5,110,1
2026-04-24,55,7,W,ワイド,1=4,220,4
2026-04-24,55,7,W,ワイド,4=5,420,6
2026-04-24,81,1,SH2,二車複,1=7,1380,5
2026-04-24,81,1,ST2,二車単,1-7,2860,6
2026-04-24,81,1,RH3,三連複,1=2=7,2960,6
2026-04-24,81,1,RT3,三連単,1-7-2,11260,24
2026-04-24,81,1,W,ワイド,1=7,560,6
2026-04-24,81,1,W,ワイド,1=2,420,5
2026-04-24,81,1,W,ワイド,2=7,1280,11
2026-04-24,81,2,SH2,二車複,1=4,1090,4
2026-04-24,81,2,ST2,二車単,4-1,2090,7
2026-04-24,81,2,RH3,三連複,1=2=4,610,3
